,VIOLATION_ID,ORG_ID,VIOLATION_TYPE,VIOLATION_DESC,VIOLATION_TEXT,REMEDIAL_TEXT,TABLE_NAME,EXPIRED_FLAG,DATE_EXPIRED,CREATED_BY,DATE_CREATED,MODIFIED_BY,DATE_MODIFIED,FEE_SETUP_ID,Unnamed: 14,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,master_category
552,678,1,CAP17,defective flush “l”,Not Available,,,,,,,,,,,,,,,,,,,,,,misc,misc
554,679,1,CAP18,defective fixtures in the flush wtr tank,Not Available,,,,,,,,,,,,,,,,,,,,,,misc,misc
556,680,1,CAP19,pressure relief/  water heater,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
558,681,1,CAP20,drain line /pressure relief valve / wtr,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
560,682,1,CAP21,pan under the water heater,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
562,683,1,CAP22,water heater installed,Not Available,,,,,,,,,,,,water,,,,,overgrowth,,,,,,waterovergrowth
564,684,1,CAP23,defective water heater,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
566,685,1,CAP24,unstop the drain on the kitchen sink,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
568,686,1,CAP25,unstop the drain on the lavatory basin,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
570,687,1,CAP26,unstop the drain on the bathtub,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
572,688,1,CAP27,unstop the drain on the shower,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
574,689,1,CAP28,unstop the drain / flush water closet,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
576,690,1,CAP29,damaged flush water closet seat,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
578,691,1,CAP30,damaged building drain,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
580,692,1,CAP31,extend the vents a minimum of 6”,-Properly extend the vents a minimum of 6” above the roof.,,,,,,,,,,,,,,,,,,,,,,misc,misc
582,693,1,CAP32,defective sump pump,Not Available,,,,,,,,,,,,,,,,,,,,,,misc,misc
584,694,1,CAP33,trap for the washing machine drain,Not Available,,,,,,,,,,,,water,,dumping,,,,,,,,,waterdumping
586,695,1,CAP34,connect washing machine drain,Not Available,,,,,,,,,,,,water,,dumping,,,,,,,,,waterdumping
588,696,1,CAP35,broken top on the flush water closet,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
590,697,1,CAP36,missing top on the flush water closet,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
592,698,1,CAP37,damaged or leaking aerator sprayer,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
594,699,1,CAP38,damaged plumbing water supply lines,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
596,700,1,CAP39,damaged counter top work surface,Not Available,,,,,,,,,,,,,,,,,,,,,,misc,misc
598,701,1,CAP40,outside water faucet handle and fixture,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
600,702,1,CAP41,damaged clean out plug on sewer line,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
602,703,1,CAP42,damaged drain lines under the house,Not Available,,,,,,,,,,,prop,water,,,,,,,,,,,propwater
604,704,1,CAP43,vent to the outside for the dryer,Not Available,,,,,,,,,,,,,,,,,,,,,,misc,misc
606,705,1,CAP44,faucets for the washing machine,Not Available,,,,,,,,,,,,water,,dumping,,,,,,,,,waterdumping
608,706,1,CAP45,unstop the washing machine drain,Not Available,,,,,,,,,,,,water,,dumping,,,,,,,,,waterdumping
610,707,1,CAP46,re-secure the water closet to the floor,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
612,708,1,CAP47,vent for the water closet,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
614,709,1,CAP48,other plumbing defects,Not Available,,,,,,,,,,,,water,,,,,,,,,,,water
616,710,1,CAP50,exhaust fan,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
618,711,1,CAP51,plumbing employee facilities,"16.24.410.D - A minimum of one water closet, one lavatory, and one drinking facility shall be available to employees.",,,N,,2.0,1900-01-01 00:00:00,,,,,,water,,,,,,,,,,,water
619,712,1,CAST01,roof leaking,Not Available,,,,,,,,,,,prop,water,,,,,,,,,,,propwater
621,713,1,CAST02,raise sagging roof to original position,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
623,714,1,CAST03,replace entire roof covering,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
625,715,1,CAST04,missing and defective siding,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
627,716,1,CAST05,exterior (brick veneer-stone) walls,"-Repair exterior (brick veneer-stone) walls, replace all loose or missing mortar joints so as to be weather tight and water tight.",,,,,,,,,,,prop,,,,,,,,,,,,prop
629,717,1,CAST06,damaged (front or rear) porch ceiling,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
631,718,1,CAST07,overhaul porch or steps,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
633,719,1,CAST08,concrete porch and steps,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
635,720,1,CAST10,"cornices, eaves, stairs, porch columns",Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
637,721,1,CAST14,"rotted or defective sheathing, rafters",Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
639,722,1,CAST15,"mortar joints of chimneys, missing brick",Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
641,723,1,CAST16,unsafe parts of chimney,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
643,724,1,CAST17,broken window glass,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
645,725,1,CAST18,overhaul windows,"-Overhaul windows; provide sound glass, sash, frames, sills, window facings, window guides and restore to good working condition.  NOTE: windows must be able to stay up in a fixed position without the support of a stick or other means to keep it up.",,,,,,,,,,,prop,,,,,,,,,,,,prop
647,726,1,CAST19,screens for all windows and doors,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
649,727,1,CAST20,damaged screens,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
651,728,1,CAST21,missing downspouts,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
653,729,1,CAST22,rusted and defective gutters downspouts,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
655,730,1,CAST23,"underpinning, hatchway, exterior doors",Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
657,731,1,CAST24,paint exterior,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
659,732,1,CAST24B,exterior paint,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
661,733,1,CAST25,"damaged interior walls, ceilings, floors","-Replace or repair all damaged interior walls, ceilings, floors, doors and woodwork; paint, paper or otherwise provide a clean finish for all walls, ceilings, doors and woodwork.",,,,,,,,,,,prop,,,,,,,,,,,,prop
663,734,1,CAST26,clean finish for all walls ceilings door,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
665,735,1,CAST27,"broken, loose and missing plaster",Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
667,736,1,CAST28,ceiling: loose and missing,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
669,737,1,CAST31,"rotted, missing or defective flooring",Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
671,738,1,CAST32,raise and level floors,-Raise and level floors; provide sound floor joists and piers where needed.,,,,,,,,,,,prop,,,,,,,,,,,,prop
673,739,1,CAST33,sand and refinish floor surfaces,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
675,740,1,CAST34,floor covering,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
677,741,1,CAST35,handrails,"-Provide handrails for (stairway to basement; attic, upstairs bedrooms, from porch steps). NOTE: Handrail is required on one side of a stairway of three (3) or more risers.   Porches located more than thirty (30) inches above the floor or grade below shal",,,,,,,,,,,prop,,,,,,,,,,,,prop
679,742,1,CAST36,banister securing handrail,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
681,743,1,CAST37,broken and wood stair treads,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
683,744,1,CAST38,damaged interior door,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
685,745,1,CAST39,missing hardware,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
687,746,1,CAST40,overhaul frame,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
689,747,1,CAST42,"rodents, infestation and vermin",Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
691,748,1,CAST44,regulation garbage container,-Provide metal regulation garbage container with cover not to exceed thirty (30) gallon capacity.,,,,,,,,,,,prop,,,,,,,,trash,,,,proptrash
693,749,1,CAST45,yard area,Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
695,750,1,CAST46,"repair fences, sheds, garages","-Substantially repair (fences, sheds, garages) (be specific of what you want done like: replace rotted fence post, planks, rusted fence wire or broken wire; replace or repair defective siding.  Repair doors, repair roof where leaking and paint all exterio",,,,,,,,,,,prop,,,,,,,,,,,,prop
697,751,1,CAST48,"remove dilapidated fences, shed, garage",Not Available,,,,,,,,,,,prop,,,,,,,,,,,,prop
699,752,1,CAST49,remove junk,"-Remove (used lumber, debris, refrigerator, abandoned furniture, stove, dead tree limbs, or junk or abandoned car or truck) from property within ten (10) days upon receipt of this report. ",,,,,,,,,,,prop,,,,,,,,,,,,prop
701,753,1,CAST51,remove combustible material,-Remove all combustible materials -within ten (10) days upon receipt of this report.,,,,,,,,,,,prop,,,,,,,,,,,,prop
703,754,1,CAST52,failure to repair,"The owner, party in interest, lessee, agent, or person or entity in control of such dwelling or structure that is unfit for",,,,,,,,,,,prop,,,,,,,,,,,,prop
704,755,1,CAZZ_SGN_PROHBHARM,prohibited sign - harmful,Section 17.32.050 (R ) - Prohibited Signs (Harmful): signs displaying copy that is harmful to minors as defined by this title.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
705,756,1,HD1032120,approved garbage & trash containers,Not Available,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,trash,,,,trash
706,757,1,HD1032130,accumualtion of garbage & trash,Not Available,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,trash,,,,trash
707,758,1,HD1032140,"accumualtion of lumber, boxes, barrels",Not Available,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
708,759,1,HD1032160,stagnant water collection,Not Available,,,N,,2.0,1900-01-01 00:00:00,,,,,,water,,,,,,,,,,,water
709,760,1,HD10360201,"dirt, filth, rubbish & garbage",Not Available,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,trash,,,,trash
710,761,1,HD10360202,vermin and rodent infestation,Not Available,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
711,762,1,HD10360203,excess vegetation,Not Available,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
712,763,1,HD10360204,clean aminal areas,Not Available,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
713,764,1,HD1572020,sewage on ground,Not Available,,,N,,2.0,1900-01-01 00:00:00,,,,,,water,,,,,,,,,,,water
714,765,1,HD157240,improper maint sewage disposal system,Not Available,,,N,,2.0,1900-01-01 00:00:00,,,,,,water,,,,,,,,,,,water
715,766,1,HD1624110,faulty plumbing,Not Available,,,N,,2.0,1900-01-01 00:00:00,,,,,,water,,,,,,,,,,,water
716,767,1,HDPM_GT_RATS,rat harborage garbage,MCL Chapter 10.32.130 – Permitting garbage and trash to accumulate creating food and harborage for rats.  To clean premises of all garbage and trash.,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,trash,,,,trash
717,768,1,HDPM_JTD,junk trash rat harborage,"MCL Chapter 10.32.140 - Permitting lumber, junk, barrels, boxes, bricks or other similar materials to accumulate on any premises, vacant lots or alley, creating a possible rat harborage.  To clean premises of all lumber, junk, trash, barrels, bricks or other similar materials.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,trash,,,,trash
718,769,1,HDPM_STAG,stagnant water,"MCL Chapter 10.32.160 – The chief medical director may order the person in ownership or control of any property or facility storing tires where stagnant water may collect to eliminate the collection of water in the tires and employ other adequate measures to prevent the breeding or harborage of insects, rodents and other pests.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
719,770,1,HDPM_VERM,vermin,"MCL Chapter 10.36.020 a -  Every dwelling and every part of premises shall be kept clean and free from any accumulation of dirt, filth, rubbish, garbage or similar matter and shall be kept free from vermin or rodent infestation.",,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
720,771,1,HDVIOL,vegetation violation,Not Available,,,N,,2.0,1900-01-01 00:00:00,,,,,,,,,,,,,,,,misc,misc
721,772,1,CAAA_STRP_PERMIT,strp permit required,Section 6.28.030 ( C) STRP Permit Required: No person or entity shall operate a STRP or advertise a residential property for use as a STRP without the owner of the property first having obtained a STRP permit issued by the department of codes administration.,,,N,,562.0,2016-09-12 16:15:18.687000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
722,773,1,CAAZ_STRP_Excess BR,excess bedrooms,"Section 6.28.030 (A) Short Term Rental Property: A. For purposes of this section, “Short Term Rental Property (STRP)” means a residential dwelling unit containing not more than four sleeping rooms that is used and/or advertised for rent for transient occupancy by guests as those terms are defined in Section 5.12.010 of the metropolitan code.",,,N,,562.0,2016-09-12 16:16:10.547000,,,,,,,,,,,,,,,,misc,misc
723,774,1,CAAZ_STRP_PERTYP_OOC,owner occupied permit violation,"Section 6.28.030 (B) Owner Occupied: For purposes of this section, “owner-occupied” means the owner of the property permanently resides in the STRP or in the principal residential unit with which the STRP is associated on the same lot.",,,N,,562.0,2016-09-12 16:16:53.703000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
724,775,1,CAAZ_STRP_Signs,signage prohibited,"Section 6.28.030 (E) Signage: Signs, advertising, or any other display on the property indicating that the dwelling unit is being utilized, in whole or in part, as a STRP is prohibited.",,,N,,562.0,2016-09-12 16:17:54.640000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
725,776,1,CAAZ_STRP_Noise,excessive noise / waste,Section 6.28.030 (F) Noise: All STRP occupants shall abide by all applicable noise restrictions contained in the Metropolitan Code and all applicable waste management provisions of Chapter 10.20 of the Metropolitan Code.,,,N,,562.0,2016-09-12 16:18:37.377000,,,,,,,,,,,,,trash,,,,trash
726,777,1,CAAZ_STRP_RV,"rv - campers, buses prohibited","Section 6.28.030(H) Prohibited Vehicles:  No recreational vehicles, buses, or trailers shall be visible on the street or property in conjunction with the STRP use.",,,N,,562.0,2016-09-12 16:20:04.520000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
727,778,1,CAAZ_STRP_Food,food provided prohibited,Section 6.28.030 (I) Food To Guests Prohibited: No food shall be prepared for or served to the transient by the permit holder.,,,N,,562.0,2016-09-12 16:20:47.690000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
728,779,1,CAAZ_STRP_ExcessOccu,excess occupancy,Section 6.28.030 ( K) Maximum Occupancy: The maximum number of paying adult guests permitted on a STRP property at any one time shall not exceed more than twice the number of sleeping rooms plus four. Simultaneous rental to more than one party under separate contracts shall not be allowed. The occupancy maximum shall be conspicuously posted within the STRP unit.,,,N,,562.0,2016-09-12 16:22:10.503000,,,,,,,occupancy,,,,,,,,,,occupancy
729,780,1,CAAZ_STRP_OccLimits,occupancy time limits,Section 6.28.030 (L) Occupancy Time Limts: The STRP owner shall not receive any compensation or remuneration to permit occupancy of a STRP for a period of less than twenty-four (24) hours. The maximum stay for any guest shall be thirty (30) consecutive days.,,,N,,562.0,2016-09-12 16:22:47.427000,,,,,,,occupancy,,,,,,,,,,occupancy
